x,0.5,3.3,5.7,8.5,10.9,13.7,16.2,19.0,21.4,24.2,26.6,29.4,31.9,34.7,37.1,39.9,42.3,45.1,47.6,50.4,52.8,55.6,58.0,60.8,63.3,66.1,68.5,71.3,73.7,76.5,79.0,81.8,84.2,87.0,89.4,92.2,94.7,97.5,99.9,102.7
0.0,1.93168722454406,2.318321342241349,2.211371754997824,2.2961053740104385,2.638331129669008,2.2438438901584417,2.6103408565071966,2.473941167783163,2.4227689077575434,2.4438976447079486,1.8068288347712347,2.133334666416099,2.5882201394450206,2.438056981808466,2.579253021741648,2.3247416395658145,2.592155039478662,2.4173867993968967,2.576761337445128,2.437288741185406,2.5769725629717115,2.43559584728145,2.5892242050196357,2.432636804507003,2.5786171511783538,2.429127497386766,2.5622885353072213,2.4271965493755228,2.5511409210757297,2.4289015874929096,2.5501610021721888,2.4242287460172993,2.572840715351358,2.419309368521595,2.5795255318095993,2.412882306301596,2.5429303037062585,2.423092608360591,2.5716284760087422,2.37220461639976
0.0174,1.9142723111548765,2.2989027511689883,2.19498141235474,2.2789109174741227,2.6187484445454965,2.22762384141287,2.591234355115441,2.455612164803173,2.4054697814770973,2.425865684154336,1.7956303471172834,2.118362916553642,2.569370799729615,2.420088039928611,2.560367509469593,2.3077939831381546,2.573195339167082,2.3995075978871894,2.5579544254784006,2.419262423791508,2.558129284738248,2.4175397794691227,2.570325361478294,2.414625783263243,2.5597840927489797,2.4111741994322666,2.5436640091928435,2.409209239917133,2.532585882196834,2.410906842337412,2.5315867623230304,2.4063033611041833,2.5540895619377704,2.4013824953639307,2.560681789216572,2.3950341712398893,2.524397685866159,2.405156077928964,2.5528585383711615,2.354710214403235
0.0348,1.8969665512157743,2.279596157044802,2.1786765460123476,2.2618069812071004,2.5992685711222387,2.2114871941690044,2.572227496979112,2.437379620507111,2.388259218240356,2.407928325389868,1.7844817920267633,2.103466424610589,2.5506195507369434,2.402213344994613,2.541580618309199,2.2909342573694373,2.55433449585834,2.381722344057986,2.5392454606079644,2.401330839050297,2.5393843855587424,2.3995788507016043,2.5515249911255884,2.3967095422001727,2.5410492513301497,2.393315229850688,2.5251361988613024,2.3913166879714116,2.5141273101180737,2.393006891580317,2.513109220082903,2.3884722580701974,2.5354360600891965,2.383550093832724,2.541936360287611,2.377279944581573,2.5059616065875687,2.3873139486964217,2.5341864423222997,2.3373076307243443
0.052199999999999996,1.8797696233461174,2.260401247753982,2.1624569373721396,2.2447933290463924,2.5798912395776954,2.195433733494293,2.5533200206269377,2.419243279565039,2.371136989130415,2.3900853183552444,1.7733830584854928,2.0886449994971477,2.5319661344208164,2.3844326474836093,2.5228920881502415,2.274162231930091,2.535572248999964,2.364030788690371,2.5206341848028666,2.3834937355076686,2.5207376054889608,2.38171280776867,2.5328228342631265,2.378887829328205,2.522412367632813,2.3755503381691923,2.5067048499475835,2.373518641297915,2.495764950791026,2.375201482808303,2.494728120468519,2.3707351862084294,2.516879952217181,2.365811912307621,2.5232889852846103,2.3596193765544875,2.48762181116399,2.369565969510639,2.5156119295843453,2.319996621714511
0.0696,1.8626812061652753,2.2413177111817215,2.146322367835607,2.2278697248290182,2.5606161800903235,2.1794632444561843,2.5345116645876384,2.401202886647018,2.354102865230371,2.372336412991166,1.762334035479293,2.0738984501235267,2.513410292735033,2.3667456978727364,2.504301658882513,2.257477676490545,2.5169083380394994,2.3464326825654305,2.5021203400321577,2.3657508617095178,2.5021886845846844,2.363941397460093,2.5142186311924943,2.361160392657754,2.503873182367909,2.3578792739149432,2.4883697080866813,2.355814847656199,2.4774985501672564,2.3574903636080484,2.4764432084965833,2.3530918948119695,2.4984209807332416,2.348167699168268,2.5047394044694418,2.3420522173864726,2.469378044888943,2.351911889219291,2.4971347418794654,2.302776943725159
0.087,1.8457009782926246,2.222345235213213,2.1302726188042476,2.2110359323919972,2.5414431228385803,2.163575512122127,2.515802167389934,2.383258186423111,2.3371566176233145,2.3546813592383327,1.751334611993991,2.059226585399934,2.4949517676333866,2.349152246639131,2.485809070395799,2.2408803607212273,2.4983425024244763,2.3289277764642504,2.4837036682648863,2.3481019662017406,2.483737362901678,2.3462643665656473,2.495712122215303,2.3435269801992322,2.4854314362463716,2.340301786615103,2.470130518913585,2.33820505480582,2.4593278541983477,2.339873281566231,2.4582542291838188,2.335542133173906,2.4800588880489176,2.330617202794311,2.486287358103981,2.324578217305368,2.4512300530559337,2.3343514566700536,2.4787546209298323,2.2856483531077116
0.10439999999999999,1.8288286183475204,2.2034835077336488,2.1143074716795507,2.1942917155723505,2.5223717980009317,2.14777032155957,2.4971912675625543,2.365408923563378,2.3202980173923464,2.3371199070374447,1.7403846770154066,2.044629214236579,2.476590301069683,2.33165204425993,2.4674140625798806,2.224370054292567,2.4798744816024296,2.3115158211679154,2.465383911470112,2.330546797530232,2.4653833804957124,2.328681461875107,2.477303047633126,2.3259873399630546,2.467086869979142,2.3228176257968354,2.451987028063284,2.3206890105063342,2.4412526088358586,2.3223499842695303,2.4401609275469234,2.3180856505873284,2.4617934165757447,2.313160171565396,2.4679325864501074,2.3071971265390148,2.43317758095848,2.3168844207106023,2.46047130845764,2.2686106062135916
0.12179999999999999,1.8120638049493447,2.1847322166282215,2.0984267078630143,2.1776368382070967,2.503401935755833,2.1320474578359616,2.4786787036342144,2.3476548427378825,2.3035268356205565,2.319651806329202,1.7294841195293595,2.03010614554367,2.458325634997724,2.31424484121227,2.449116375324543,2.2079465268749927,2.4615040150208927,2.2941965674575115,2.4471608116168797,2.313085104240888,2.447126477422552,2.3111924301782465,2.4589911477475725,2.308541219959635,2.4488392242771644,2.3054265409873027,2.4339389811707726,2.303266462517298,2.423272560031366,2.3049202193046243,2.4221630486026147,2.3007221963453253,2.443624308725253,2.29579635386117,2.449674829769707,2.289908695315251,2.4152203738900884,2.2995105301886123,2.4422845461850518,2.251663459394223
0.1392,1.795406216717467,2.166091049782123,2.082630108756124,2.1610710641332567,2.4845332662817414,2.11640670601875,2.4602642141336393,2.3299956886166857,2.286842843391045,2.3022768070543047,1.7186328285216717,2.0156571882314154,2.4401575113713037,2.296930387973288,2.430915748519581,2.191609548138934,2.4432308421273987,2.276969766114124,2.4290341106742437,2.2957166348796036,2.4289663937379835,2.293797018264839,2.4407761628602307,2.291188368199386,2.4306882398513716,2.2881282817136688,2.4159861238710363,2.2859371585982675,2.405387453736438,2.2875837342581913,2.4042603373675995,2.2834515197409857,2.4255513069089822,2.2785254980612777,2.4315138283246505,2.272712673861918,2.3973581771442785,2.2822295339517593,2.424194075834251,2.234806669001028
