t,minima,maxima,minima_index,maxima_index,curvature_minima,curvature_maxima,mean_surface_height
0.0,,,,,,,0.29699999999999993
0.10005002501250625,0.1068416077285838,0.3181314064606309,7.0,26.0,0.27229148593833197,-0.009602983208554156,0.2969999999824207
0.2001000500250125,0.0966880026810911,0.3180384640748788,7.0,30.0,0.3405246219554534,-0.007096682280442977,0.2969999999715217
0.3001500750375187,0.0889096486136885,0.3166211688970611,8.0,33.0,0.255501727682663,-0.0056178004106642015,0.2969999999901543
0.400200100050025,0.0866168749103079,0.3144507953114672,8.0,35.0,0.2796920890532459,-0.004261182161878309,0.2969999999968335
0.5002501250625312,0.0842628872048179,0.3138641586339054,9.0,39.0,0.1964153229487939,-0.0017254909926678347,0.2969999999952636
0.6003001500750375,0.0816783772175224,0.3481514683810978,9.0,75.0,0.21333454232004487,-0.006123020561653297,0.29699999999352916
0.7003501750875437,0.0801549792497213,0.3475527006730267,9.0,73.0,0.22681930245691562,-0.004594827316551536,0.2969999999924594
0.80040020010005,0.0794160996619681,0.3472826311522435,9.0,72.0,0.23756838621630175,-0.0039808892995956986,0.2969999999842587
0.9004502251125562,0.0784123052462948,0.347241517930156,10.0,71.0,0.1634205731733584,-0.003483427210279182,0.2969999999601404
1.0005002501250624,0.0768548273306144,0.3472635353126863,10.0,70.0,0.17325450608969722,-0.0030754497944504074,0.2969999999259808
1.1005502751375686,0.0756504402440244,0.3473833246892124,10.0,69.0,0.18193014704474403,-0.002748437117723208,0.2969999999139165
1.200600300150075,0.0749965880043832,0.3474440256967618,10.0,68.0,0.18930571467657087,-0.002479515828167115,0.29699999991041326
1.3006503251625812,0.0747568378148176,0.3474433110458452,10.0,68.0,0.19561050300777627,-0.0025267889691165065,0.29699999991452786
1.4007003501750874,0.0747679192242057,0.3474048388821624,10.0,67.0,0.2011189104188617,-0.0023047294345328335,0.29699999992513143
1.5007503751875937,0.0750268998797484,0.3473020592694149,10.0,67.0,0.2058562428067567,-0.0023454504532078816,0.2969999999459726
1.6008004002001,0.0749534753293107,0.3470582576478376,11.0,66.0,0.14235706884114238,-0.0021510756636039536,0.29699999999990273
1.7008504252126062,0.0745841680185952,0.3467766932809405,11.0,66.0,0.14759161683857364,-0.0021757549918932032,0.29700000007639393
1.8009004502251125,0.0743705943257026,0.3464611107030589,11.0,66.0,0.15239238508847286,-0.002197380431704832,0.2970000001779071
1.9009504752376187,0.0742507074235467,0.3461478456146223,11.0,66.0,0.15678146932023437,-0.002219346556725567,0.2970000003069031
2.0010005002501248,0.074317915268929,0.3457790099235564,11.0,66.0,0.1608349192328883,-0.0022362540787988164,0.2970000004135536
2.101050525262631,0.0745874768675245,0.3453440829482398,11.0,66.0,0.16460166122934666,-0.002247124487706602,0.2970000004743166
2.2011005502751373,0.0749538513290657,0.3449057628816666,11.0,66.0,0.16808869547677302,-0.002257812756054899,0.2970000005062828
2.3011505752876436,0.0753856295836906,0.3444909185772065,11.0,65.0,0.17132875120570878,-0.0020934940348131415,0.2970000005016075
2.40120060030015,0.0758554068842106,0.3441114265348705,11.0,65.0,0.17435138050650284,-0.0021112889414155404,0.2970000004538965
2.501250625312656,0.0765160758753795,0.3436523988299949,11.0,65.0,0.1770430825396309,-0.0021211012264433105,0.29700000042204794
2.6013006503251623,0.0766895446813219,0.3431880249136496,12.0,65.0,0.12484086391313332,-0.002130393615825484,0.29700000037078206
2.7013506753376686,0.0766849382046854,0.3427237189315487,12.0,65.0,0.12823917509739846,-0.0021396376912146634,0.29700000029952867
2.801400700350175,0.0767369297308753,0.3422648950294062,12.0,65.0,0.13149647214503823,-0.002149305034267803,0.2970000002077175
2.901450725362681,0.0768586121780381,0.3418001912571424,12.0,65.0,0.13459292648373028,-0.002158311775879643,0.2970000001213266
3.0015007503751874,0.077076376455631,0.3413129993551652,12.0,65.0,0.13751086652912758,-0.002165132031507507,0.29700000006295507
3.1015507753876936,0.0773705314520653,0.340817516892762,12.0,65.0,0.1402698742942975,-0.0021710933287583615,0.2970000000072019
3.2016008004002,0.0777410771673411,0.3403137438699328,12.0,65.0,0.14286994977923906,-0.002176195667631291,0.296999999954067
3.301650825412706,0.0781880136014583,0.3398016802866775,12.0,65.0,0.14531109298395384,-0.0021804390481260667,0.2969999999035505
3.4017008504252124,0.0786468520367113,0.3392989671587348,12.0,65.0,0.14764088726604582,-0.00218575365684936,0.29699999980905273
3.5017508754377187,0.0791622639871493,0.338793384505456,12.0,65.0,0.14982637150140946,-0.002190802448170834,0.2969999997028534
3.601800900450225,0.0797424165753086,0.3382826981943865,12.0,65.0,0.1518615195334379,-0.0021953409751402034,0.29699999959085405
3.701850925462731,0.0801272326166301,0.3377669082255261,13.0,65.0,0.10864000886266721,-0.002199369237756781,0.29699999947305455
3.8019009504752375,0.0801929939989158,0.3372460145988748,13.0,65.0,0.11108745970689247,-0.0022028872360201086,0.29699999934945503
3.9019509754877437,0.0803194449168194,0.3367200173144327,13.0,65.0,0.11345809214913607,-0.0022058949699306444,0.29699999922005565
4.0020010005002495,0.0805065853703407,0.3361889163721998,13.0,65.0,0.11575190618939867,-0.0022083924394879304,0.29699999908485614
4.102051025512756,0.0807544153594797,0.335652711772176,13.0,65.0,0.11796890182768074,-0.0022103796446926536,0.2969999989438567
4.202101050525262,0.0810629348842366,0.3351114035143614,13.0,65.0,0.12010907906398077,-0.002211856585544585,0.2969999987970572
4.302151075537768,0.0814321439446113,0.3345649915987559,13.0,65.0,0.12217243789829912,-0.0022128232620428085,0.29699999864445764
4.402201100550275,0.0818620425406037,0.3340134760253596,13.0,65.0,0.12415897833063734,-0.0022132796741884692,0.29699999848605824
4.502251125562781,0.0823388142391037,0.3334606863299078,13.0,65.0,0.12604918260239423,-0.002213597665841375,0.2969999983076209
4.602301150575287,0.0827976944829882,0.332924573468621,13.0,65.0,0.1277515611821135,-0.002215520255819033,0.29699999804240645
