t,minima,maxima,minima_index,maxima_index,curvature_minima,curvature_maxima,mean_surface_height
0.0,,,,,,,0.20790000000000003
0.10005002501250625,0.0663574519227844,0.2261269884768043,8.0,31.0,0.43207730793738364,-0.01476418002217443,0.20790000001662953
0.2001000500250125,0.0575315049799218,0.2243591607563115,9.0,35.0,0.3562935386274625,-0.010991236535981037,0.20790000001915895
0.3001500750375187,0.0529157654157366,0.2508161724026315,9.0,73.0,0.4102643729589197,-0.012776469535182567,0.20790000009420695
0.400200100050025,0.0499675376822561,0.2511241284320776,10.0,70.0,0.29554381362515025,-0.00877503203368796,0.20790000024983668
0.5002501250625312,0.0464611972667933,0.2526864843699012,10.0,67.0,0.32695677010596,-0.006427413392480977,0.20790000033392952
0.6003001500750375,0.0441983547435765,0.2545989609798872,10.0,65.0,0.3513701265403726,-0.005712837595561765,0.20790000038329812
0.7003501750875437,0.0428128572001921,0.2562016109342875,10.0,63.0,0.3700826203324503,-0.005307983607241763,0.20790000039476866
0.80040020010005,0.0419287619657754,0.25749218753687,10.0,62.0,0.3851763799202955,-0.005415304606325072,0.2079000004000782
0.9004502251125562,0.0409474931681895,0.2583058392439309,11.0,62.0,0.2644005613265924,-0.005736148283110767,0.2079000004022555
1.0005002501250624,0.0399201357891797,0.2588387085333847,11.0,61.0,0.27730036241804357,-0.005707380828597047,0.2079000004133752
1.1005502751375686,0.0391652811286368,0.2591725792339663,11.0,61.0,0.2888053401761431,-0.0059107299443593424,0.20790000043105755
1.200600300150075,0.0386897890799571,0.2592901019361898,11.0,60.0,0.29920185941907185,-0.0058468892831313995,0.20790000044167217
1.3006503251625812,0.0383520622523301,0.2593969322535533,11.0,60.0,0.3087725361731301,-0.00599470193435701,0.2079000004526465
1.4007003501750874,0.0382176235892059,0.2593410030671247,11.0,60.0,0.31734625540522865,-0.006094167559203571,0.20790000046541704
1.5007503751875937,0.03819057212577,0.2592505321138878,11.0,60.0,0.32522219644026157,-0.006184284733498828,0.20790000048014431
1.6008004002001,0.0382786680557758,0.2590775072080014,11.0,60.0,0.33238964515405955,-0.006252133089755211,0.20790000049938712
1.7008504252126062,0.0384808267490453,0.2588380192280533,11.0,60.0,0.3388464814042975,-0.006302072905114735,0.20790000052215324
1.8009004502251125,0.0387287469156594,0.2585884014009291,11.0,60.0,0.3449324017475847,-0.006350428971615034,0.20790000054176302
1.9009504752376187,0.0389195235765896,0.2583162439268539,12.0,60.0,0.23538198656205225,-0.0063936031927873714,0.20790000055969443
2.0010005002501248,0.0387708369711568,0.2580031573818705,12.0,60.0,0.24251461757309148,-0.006426263740359188,0.20790000057813718
2.101050525262631,0.0387034295623992,0.2576491417659788,12.0,60.0,0.2493878041316958,-0.006448410614319859,0.2079000005970914
2.2011005502751373,0.0387173013503166,0.257254197079179,12.0,60.0,0.25600154623786886,-0.00646004381468001,0.2079000006165569
2.3011505752876436,0.038790982923005,0.256836488427836,12.0,60.0,0.26235309880417557,-0.006466068842765953,0.20790000064008882
2.40120060030015,0.0388637830858631,0.2564473661707896,12.0,60.0,0.26843470183065277,-0.0064803529035750195,0.20790000067773617
2.501250625312656,0.0389881311260964,0.2560424702863035,12.0,60.0,0.2742530589465439,-0.0064909165381754445,0.20790000072081788
2.6013006503251623,0.0391640270437052,0.2556218007743775,12.0,60.0,0.2798081701518446,-0.0064977597465620965,0.20790000076933393
2.7013506753376686,0.0393914708386893,0.2551853576350116,12.0,60.0,0.2851000354465582,-0.006500882528736811,0.20790000082328422
2.801400700350175,0.0396704625110487,0.2547331408682059,12.0,60.0,0.2901286548306859,-0.0065002848847006845,0.20790000088266886
2.901450725362681,0.0400261552577168,0.2542886457552279,12.0,60.0,0.2944831522249096,-0.006502223989479965,0.2079000009131214
3.0015007503751874,0.0403941751705515,0.2538488431296001,12.0,60.0,0.29869805595763965,-0.006505464044061365,0.20790000093482797
